"i","j","recID","eqid","region","SOF","magBin","mag","rake","ZTOR","Rrup","RJB","RX","RY","FLen","VS30","rockPGA","lnY","intra.Resid","Median","eventTerm","srcSiteA","z1","dip","Z1_1D","Z1_Ref","iregion.i.","epsilon_within","Station.Name","Station.Sequence.Number","Station.ID..No.","Hypocenter.Latitude..deg.","Hypocenter.Longitude..deg.","Hypocenter.Depth..km.","Fault.Rupture.Width..km.","Station.Latitude","Station.Longitude","PGA..g.","T0.200S","STATID","VS30_gmean","Z1_mean","Lat_stat","Lon_stat","X_stat","Y_stat","Basin_ID","D_basin","X_eq","Y_eq"
42,34,622,113,1,1,6,5.99,30,14.5,17.39,9.6,-4.11,-13.67,10,337,0.1162,-4.6878,-0.0103,-4.0172,-0.1744,-154.62,0.32,30,0,0.4262,1,-0.0158,"Hacienda Heights - Colima",567,90073,34.0493,-118.081,14.6,6,33.99,-117.943,0.19588,0.37271,"S255",337,0.32,33.99,-117.943,967.286653303196,3772.59367570811,9,4.49961962027247,954.205896173244,3778.55509276384
42,35,624,113,1,1,6,5.99,30,14.5,44.58,42.16,-40.92,-15.13,10,315.52,0.0382,-4.5348,-0.4884,-4.8812,-0.1744,-103.91,0.4,30,0,0.4428,1,-0.7481,"Huntington Beach - Lake St",278,13197,34.0493,-118.081,14.6,6,33.662,-117.997,0.044561,0.11599,"S256",315.513333192467,0.4,33.662,-117.997,964.066894362711,3735.92791059247,1,1.56962021588596,954.205896173244,3778.55509276384
42,36,625,113,1,1,6,5.99,30,14.5,25.86,21.41,-18.8,15.23,10,316.02,0.0748,-4.2399,0.5726,-4.219,-0.1744,-61.44,0.58,30,0,0.4425,1,0.8771,"Inglewood - Union Oil",285,14196,34.0493,-118.081,14.6,6,33.905,-118.279,0.24541,0.62795,"S257",316.02,0.58,33.905,-118.279,936.646717038304,3761.67097987571,1,12.2733566723536,954.205896173244,3778.55509276384
42,37,626,113,1,1,6,5.99,30,14.5,23.29,18.23,-15.87,13.97,10,301,0.0843,-4.3626,0.6757,-4.0114,-0.1744,-60.54,0.74,30,0,0.4527,1,1.0349,"LA - 116th St School",290,14403,34.0493,-118.081,14.6,6,33.929,-118.26,0.30671,1.1541,"S258",301,0.74,33.929,-118.26,938.282270091887,3764.41666313217,1,10.8991543074808,954.205896173244,3778.55509276384
42,39,628,113,1,1,6,5.99,30,14.5,31.53,28,-10.68,30.88,10,321.91,0.0591,-5.1032,-0.5946,-4.4396,-0.1744,-22.42,0.58,30,0,0.4381,1,-0.9108,"LA - Centinela St",549,90054,34.0493,-118.081,14.6,6,34.001,-118.431,0.058104,0.1458,"S260",321.91,0.58,34.001,-118.431,922.10102393146,3771.69030529565,1,4.69714845153134,954.205896173244,3778.55509276384
42,41,630,113,1,1,6,5.99,30,14.5,29.73,25.95,-3.75,30.68,10,277.98,0.0635,-4.9546,-0.6636,-4.397,-0.1744,-8.32,0.34,30,0,0.4663,1,-1.0164,"LA - Century City CC South",334,24390,34.0493,-118.081,14.6,6,34.062,-118.416,0.063378,0.20816,"S262",277.98,0.34,34.062,-118.416,923.184030634299,3778.52411811134,1,1.1470540376171,954.205896173244,3778.55509276384
42,48,638,113,1,1,6,5.99,30,14.5,21.11,15.34,0.3,20.34,10,315.06,0.0941,-5.2076,0.2385,-4.1554,-0.1744,1,0.32,30,0,0.4432,1,0.3653,"LA - N Westmoreland",530,90021,34.0493,-118.081,14.6,6,34.082,-118.298,0.21335,0.59711,"S268",315.06,0.32,34.082,-118.298,933.98424278343,3781.24043410878,1,0.443928139738118,954.205896173244,3778.55509276384
42,50,640,113,1,1,6,5.99,30,14.5,20.48,14.46,-7.84,17.15,10,285.28,0.0973,-4.8185,0.0499,-3.8251,-0.1744,-32.85,0.72,30,0,0.4623,1,0.0765,"LA - S Grand Ave",531,90022,34.0493,-118.081,14.6,6,34.005,-118.279,0.18717,0.57491,"S270",285.28,0.72,34.005,-118.279,936.134610237232,3772.77294439047,1,4.02513021406878,954.205896173244,3778.55509276384
42,54,644,113,1,1,6,5.99,30,14.5,37.05,34.1,-34.1,5.15,10,230,0.0485,-4.2765,-0.5767,-4.4004,-0.1744,-89.75,0.42,30,0,0.4866,1,-0.8833,"LB - Harbor Admin FF",289,14395,34.0493,-118.081,14.6,6,33.754,-118.2,0.057474,0.11812,"S274",230,0.42,33.754,-118.2,944.743640014718,3745.24612464596,1,2.43549423020728,954.205896173244,3778.55509276384
42,55,645,113,1,1,6,5.99,30,14.5,24.54,19.8,-19.8,5.4,10,344.72,0.0794,-3.7782,0.405,-4.1496,-0.1744,-88.83,0.82,30,0,0.4197,1,0.6203,"LB - Orange Ave",573,90080,34.0493,-118.081,14.6,6,33.881,-118.176,0.21472,0.50823,"S275",344.704210429884,0.82,33.881,-118.176,946.307079268397,3759.45043440394,1,14.098768477339,954.205896173244,3778.55509276384
42,56,646,113,1,1,6,5.99,30,14.5,28.56,24.61,-24.58,6.25,10,302.73,0.0666,-4.1871,0.3538,-4.2856,-0.1744,-87.08,0.58,30,0,0.4516,1,0.542,"LB - Rancho Los Cerritos",287,14242,34.0493,-118.081,14.6,6,33.84,-118.194,0.17731,0.39241,"S276",302.719999669654,0.58,33.84,-118.194,944.853512546189,3754.82016419593,1,9.86751888283903,954.205896173244,3778.55509276384
42,57,647,113,1,1,6,5.99,30,14.5,33.68,30.4,-30.4,-0.49,10,282,0.0546,-4.0572,-0.623,-4.4194,-0.1744,-90,0.52,30,0,0.4641,1,-0.9542,"LB - Recreation Park",286,14241,34.0493,-118.081,14.6,6,33.778,-118.133,0.057336,0.15212,"S277",282,0.52,33.778,-118.133,950.831110779019,3748.20273702051,1,3.06440565350548,954.205896173244,3778.55509276384
42,59,649,113,1,1,6,5.99,30,14.5,20.28,14.17,-12.16,-12.29,10,338.27,0.0984,-3.9668,-0.1234,-4.0359,-0.1744,-120.94,0.56,30,0,0.4252,1,-0.189,"La Habra - Briarcliff",568,90074,34.0493,-118.081,14.6,6,33.921,-117.973,0.15402,0.38211,"S279",338.27,0.56,33.921,-117.973,964.888288988953,3764.79514177281,1,2.36491975104951,954.205896173244,3778.55509276384
42,68,658,113,1,1,6,5.99,30,14.5,63.23,61.54,-15.1,64.66,10,349.54,0.0236,-6.0039,-0.0001,-5.3349,-0.1744,-14.2,-999,30,0,0.4155,1,-0.0002,"Malibu - Point Dume Sch",335,24396,34.0493,-118.081,14.6,6,34.013,-118.8,0.044519,0.11691,"S287",349.523999450673,-999,34.013,-118.8,887.932727357479,3771.55948486708,9,22.9530418527285,954.205896173244,3778.55509276384
42,71,662,113,1,1,6,5.99,30,14.5,74.69,72.62,13.84,77.11,10,341.58,0.0184,-5.5071,0.3012,-5.5667,-0.1744,11,0.32,30,0,0.4224,1,0.4613,"Moorpark - Fire Sta",325,24283,34.0493,-118.081,14.6,6,34.288,-118.881,0.047688,0.12236,"S290",341.58,0.32,34.288,-118.881,879.212369040369,3801.7764587573,9,11.5250900276144,954.205896173244,3778.55509276384
42,76,667,113,1,1,6,5.99,30,14.5,41.69,38.04,10.79,42.62,10,280.86,0.0417,-4.9244,0.4373,-4.7624,-0.1744,16,0.34,30,0,0.4647,1,0.6698,"Northridge - 17645 Saticoy St",512,90003,34.0493,-118.081,14.6,6,34.209,-118.517,0.12937,0.38865,"S295",280.86,0.34,34.209,-118.517,913.134796766699,3794.42773125433,3,5.36809748879591,954.205896173244,3778.55509276384
42,77,668,113,1,1,6,5.99,30,14.5,20.42,14.37,-14.37,-3.58,10,279.46,0.0977,-3.5808,0.0102,-3.8126,-0.1744,-90,0.7,30,0,0.4655,1,0.0156,"Norwalk - Imp Hwy, S Grnd",107,634,34.0493,-118.081,14.6,6,33.915,-118.07,0.18271,0.30357,"S296",279.46,0.7,33.915,-118.07,955.941487591871,3763.69245646447,1,7.18806603382349,954.205896173244,3778.55509276384
42,80,671,113,1,1,6,5.99,30,14.5,36.12,31.59,22.55,31.4,10,508.08,0.05,-4.9324,0.6743,-5.0447,-0.1744,41,0.32,30,0,0.238,1,1.0328,"Pacoima Kagel Canyon",316,24088,34.0493,-118.081,14.6,6,34.296,-118.375,0.15713,0.34674,"S299",508.082222183345,0.32,34.296,-118.375,925.791506668452,3804.67258290396,9,1.81566550641537,954.205896173244,3778.55509276384
42,84,677,113,1,1,6,5.99,30,14.5,17.3,4.3,9.48,5.3,10,341.14,0.1168,-4.0516,0.0893,-4.0217,-0.1744,88,0.32,30,0,0.4228,1,0.1368,"Pasadena - CIT Calif Blvd",493,80047,34.0493,-118.081,14.6,6,34.14,-118.12,0.22155,0.76405,"S302",341.14,0.32,34.14,-118.12,950.119492008754,3788.45251839325,4,3.37107414144265,954.205896173244,3778.55509276384
42,85,678,113,1,1,6,5.99,30,14.5,17.3,4.3,9.48,5.3,10,341.14,0.1168,-4.2237,0.1789,-4.0217,-0.1744,88,0.32,30,0,0.4228,1,0.2741,"Pasadena - CIT Indust. Rel",497,80051,34.0493,-118.081,14.6,6,34.14,-118.12,0.24102,0.70556,"S302",341.14,0.32,34.14,-118.12,950.119492008754,3788.45251839325,4,3.37107414144265,954.205896173244,3778.55509276384
42,87,681,113,1,1,6,5.99,30,14.5,17.3,4.3,9.48,5.3,10,341.14,0.1168,-4.0103,0.5723,-4.0217,-0.1744,88,0.32,30,0,0.4228,1,0.8765,"Pasadena - CIT Lura St",494,80048,34.0493,-118.081,14.6,6,34.14,-118.12,0.34929,0.74551,"S302",341.14,0.32,34.14,-118.12,950.119492008754,3788.45251839325,4,3.37107414144265,954.205896173244,3778.55509276384
42,88,683,113,1,1,6,5.99,30,14.5,19.17,8.03,13.22,2.03,10,397.27,0.1046,-4.577,0.46,-4.234,-0.1744,90,0.32,30,0,0.3682,1,0.7046,"Pasadena - Old House Rd",588,90095,34.0493,-118.081,14.6,6,34.168,-118.078,0.27789,0.78058,"S304",397.27,0.32,34.168,-118.078,953.846688022209,3791.74804305934,4,0.633163615565942,954.205896173244,3778.55509276384
42,95,690,113,1,1,6,5.99,30,14.5,15.2,0,4.54,1.91,10,401.37,0.1338,-3.927,0.1585,-4.014,-0.1744,90,0.32,30,0,0.3637,1,0.2427,"San Gabriel - E Grand Ave",528,90019,34.0493,-118.081,14.6,6,34.091,-118.093,0.25916,0.69484,"S309",401.37,0.32,34.091,-118.093,952.874145655653,3783.13173207285,4,3.705603872153,954.205896173244,3778.55509276384
42,97,692,113,1,1,6,5.99,30,14.5,18.49,11.47,-11.47,-1.48,10,339.06,0.1088,-3.3874,0.873,-3.9208,-0.1744,-90,0.62,30,0,0.4245,1,1.3372,"Santa Fe Springs - E.Joslin",570,90077,34.0493,-118.081,14.6,6,33.944,-118.087,0.45947,1.049,"S311",339.06,0.62,33.944,-118.087,954.213317081021,3766.83675533406,1,6.10240397662044,954.205896173244,3778.55509276384
42,98,693,113,1,1,6,5.99,30,14.5,35.86,32.8,-11.09,35.87,10,385.87,0.0505,-4.9358,-0.8833,-4.7488,-0.1744,-19.75,0.5,30,0,0.3803,1,-1.353,"Santa Monica - Second St",543,90048,34.0493,-118.081,14.6,6,34.005,-118.485,0.036312,0.076582,"S312",385.87,0.5,34.005,-118.485,917.088783334154,3771.91254419631,1,0.94214814798945,954.205896173244,3778.55509276384
42,103,698,113,1,1,6,5.99,30,14.5,42.34,38.55,24.76,38.22,10,440.54,0.0409,-5.0755,-0.2141,-5.3919,-0.1744,37,0.1,30,0,0.3187,1,-0.328,"Sylmar - Olive View Med FF",344,24514,34.0493,-118.081,14.6,6,34.326,-118.444,0.056201,0.16994,"S317",440.54,0.1,34.326,-118.444,919.284612238091,3807.71533037098,9,0.514372873886074,954.205896173244,3778.55509276384
42,106,701,113,1,1,6,5.99,30,14.5,40.36,37.67,-37.17,11.09,10,260.6,0.0435,-4.5337,-0.6958,-4.6798,-0.1744,-80.69,0.32,30,0,0.4748,1,-1.0658,"Terminal Island - S Seaside",575,90082,34.0493,-118.081,14.6,6,33.736,-118.269,0.044418,0.10108,"S320",260.6,0.32,33.736,-118.269,938.436692244182,3742.95137862561,1,0.468818608232955,954.205896173244,3778.55509276384
42,110,705,113,1,1,6,5.99,30,14.5,16.32,6.42,3.85,-11.42,10,334.69,0.1243,-3.9904,-0.3356,-3.9351,-0.1744,149,0.34,30,0,0.4281,1,-0.514,"West Covina - S Orange Ave",565,90071,34.0493,-118.081,14.6,6,34.064,-117.952,0.15443,0.34783,"S324",334.69,0.34,34.064,-117.952,966.048033960579,3780.76951189694,4,3.09386738737235,954.205896173244,3778.55509276384
43,6,712,114,1,1,5,5.27,40,10.98,27.5,23.98,25.22,0.74,4.1,297.07,0.0321,-4.8366,0.4464,-5.2553,0.1639,90,0.32,70,0,0.4552,1,0.6183,"LA - Baldwin Hills",318,24157,34.06,-118.1035,13.3,3.6,34.009,-118.361,0.097625,0.17176,"S259",297.074999789625,0.32,34.009,-118.361,928.532859759514,3772.86988559313,1,8.14038325394554,952.069417247499,3779.64314524285
43,14,3686,114,1,1,5,5.27,40,10.98,16.03,11.68,-11.68,-2.18,4.1,544.68,0.0646,-5.4888,-0.6222,-4.9993,0.1639,-90.91,0.38,70,0,0.1968,1,-0.8619,"Baldwin Park - N Holly",563,90069,34.06,-118.1035,13.3,3.6,34.1,-117.974,0.05244,0.12129,"S229",544.68,0.38,34.1,-117.974,963.81795723836,3784.6665483875,4,4.59659025913156,952.069417247499,3779.64314524285
43,15,3687,114,1,1,5,5.27,40,10.98,15.37,9.92,7.63,9.61,4.1,267.13,0.068,-4.7686,-0.0399,-4.2196,0.1639,45.2,0.78,70,0,0.4718,1,-0.0552,"Bell Gardens - Jaboneria",586,90094,34.06,-118.1035,13.3,3.6,33.965,-118.158,0.12133,0.2264,"S230",267.13,0.78,33.965,-118.158,947.532999583355,3768.85525906458,1,6.21679985688093,952.069417247499,3779.64314524285
43,44,3717,114,1,1,5,5.27,40,10.98,22.63,18.58,19.32,6.19,4.1,241.41,0.0417,-4.6925,0.438,-4.5636,0.1639,77.56,0.84,70,0,0.4826,1,0.6068,"LA - W 70th St",532,90023,34.06,-118.1035,13.3,3.6,33.976,-118.289,0.1323,0.32356,"S272",241.41,0.84,33.976,-118.289,935.358338118245,3769.51072658682,1,7.37783232870062,952.069417247499,3779.64314524285
43,49,3722,114,1,1,5,5.27,40,10.98,24.63,21.82,4.57,23.59,4.1,267.35,0.0372,-4.8754,0.7788,-4.7633,0.1639,11.96,0.82,70,0,0.4717,1,1.0788,"Lakewood - Del Amo Blvd",577,90084,34.06,-118.1035,13.3,3.6,33.846,-118.099,0.16253,0.28587,"S281",267.35,0.82,33.846,-118.099,953.623208296875,3755.90254165294,1,11.2486177971396,952.069417247499,3779.64314524285
43,61,3735,114,1,1,5,5.27,40,10.98,15.64,11.03,1.59,13.05,4.1,339.06,0.0666,-5.0386,0.9772,-4.5166,0.1639,8.19,0.62,70,0,0.4245,1,1.3536,"Santa Fe Springs - E.Joslin",570,90077,34.06,-118.1035,13.3,3.6,33.944,-118.087,0.3132,1.1378,"S311",339.06,0.62,33.944,-118.087,954.213317081021,3766.83675533406,1,6.10240397662044,952.069417247499,3779.64314524285
43,63,3737,114,1,1,5,5.27,40,10.98,35.33,32.61,26.5,-22.59,4.1,320.93,0.0226,-5.6697,0.6294,-5.5876,0.1639,127.9,0.36,70,0,0.4389,1,0.8718,"Sun Valley - Roscoe Blvd",515,90006,34.06,-118.1035,13.3,3.6,34.221,-118.421,0.080417,0.14191,"S314",320.93,0.36,34.221,-118.421,921.92866161195,3796.15436223675,3,4.74926982077174,952.069417247499,3779.64314524285
43,69,3743,114,1,1,5,5.27,40,10.98,17.01,12.99,-12.99,2.77,4.1,334.69,0.0601,-5.1841,-0.4176,-4.7502,0.1639,-89.91,0.34,70,0,0.4281,1,-0.5785,"West Covina - S Orange Ave",565,90071,34.06,-118.1035,13.3,3.6,34.064,-117.952,0.071374,0.11854,"S324",334.69,0.34,34.064,-117.952,966.048033960579,3780.76951189694,4,3.09386738737235,952.069417247499,3779.64314524285
44,1,719,116,1,0,7,6.54,0,0,17.03,17.03,-15.15,17.79,20,208.71,0.0985,-3.0679,-0.521,-2.467,0.1613,-62.78,1.5,90,0,0.4926,1,-0.868,"Brawley Airport",216,5060,33.0222,-115.8314,9,12,32.991,-115.513,0.12632,0.23586,"S51",208.71,1.5,32.991,-115.513,1200.29012549851,3675.2893360384,8,29.0616401576757,1170.20632249285,3676.6692368547
44,3,721,116,1,0,7,6.54,0,0,18.2,18.2,5.18,27.45,20,192.05,0.0926,-2.1571,0.2372,-2.3941,0.1613,17,1.4,90,0,0.4962,1,0.3952,"El Centro Imp. Co. Cent",152,1335,33.0222,-115.8314,9,12,32.793,-115.562,0.26118,0.7068,"S59",192.05,1.4,32.793,-115.562,1197.25809298951,3652.93559176492,8,19.5243794852744,1170.20632249285,3676.6692368547
44,4,722,116,1,0,7,6.54,0,0,18.48,18.48,-18.48,-2.51,20,266.01,0.0913,-2.888,-0.4962,-2.8488,0.1613,-90,1.08,90,0,0.4723,1,-0.8268,"Kornbloom Road (temp)",262,9401,33.0222,-115.8314,9,12,33.125,-115.665,0.12145,0.25496,"S328",266.01,1.08,33.125,-115.665,1184.99429602543,3689.18494847791,8,22.0472043455888,1170.20632249285,3676.6692368547
44,5,723,116,1,0,7,6.54,0,0,0.95,0.95,0.95,7.96,20,348.69,0.3456,-1.2523,-0.2657,-1.7792,0.1613,90,1.44,90,0,0.4162,1,-0.4427,"Parachute Test Site",207,5051,33.0222,-115.8314,9,12,32.929,-115.701,0.43325,0.75322,"S75",348.69,1.44,32.929,-115.701,1183.14699838054,3667.14799203843,8,23.961836993907,1170.20632249285,3676.6692368547
44,7,725,116,1,0,7,6.54,0,0,11.16,11.16,-11.16,-7.03,20,316.64,0.142,-2.1791,0.2056,-2.5768,0.1613,-90,1.3,90,0,0.442,1,0.3425,"Poe Road (temp)",261,9400,33.0222,-115.8314,9,12,33.097,-115.751,0.33892,0.6815,"S329",316.64,1.3,33.097,-115.751,1177.16200778251,3685.50790560764,8,14.6050042187224,1170.20632249285,3676.6692368547
44,10,728,116,1,0,7,6.54,0,0,13.03,13.03,-13.03,6.52,20,193.67,0.1248,-2.1318,-0.1936,-2.1028,0.1613,-90,1.5,90,0,0.4959,1,-0.3225,"Westmorland Fire Sta",264,11369,33.0222,-115.8314,9,12,33.037,-115.623,0.21043,0.4938,"S79",193.67,1.5,33.037,-115.623,1189.61704946035,3679.67365859876,8,28.051285630522,1170.20632249285,3676.6692368547
44,11,729,116,1,0,7,6.54,0,0,23.85,23.85,-23.85,9.2,20,179,0.0714,-1.6945,0.1721,-2.5271,0.1613,-90,1.54,90,0,0.4985,1,0.2867,"Imperial Valley Wildlife Liquefaction Array",233,5210,33.0222,-115.8314,9,12,33.0976,-115.5306,0.20194,0.43522,"S330",179,1.54,33.098,-115.531,1197.75163019098,3687.07184087216,8,23.916317552671,1170.20632249285,3676.6692368547
48,2,833,125,1,0,7,7.28,0,0,144.9,144.9,-142.52,-8.97,71.8,269.29,0.0199,-2.8148,-0.0314,-3.7681,0.2992,-100.4,0.62,90,0,0.4707,1,-0.0565,"Anaheim - W Ball Rd",581,90088,34.2,-116.436,7,15,33.817,-117.951,0.039787,0.081407,"S226",269.29,0.62,33.817,-117.951,967.493416737382,3753.34720069215,1,9.66633233855313,1105.23669257943,3803.86990309112
48,3,834,125,1,0,7,7.28,0,0,137.25,137.25,-133.78,27.25,71.8,330.5,0.0217,-3.5798,-0.3646,-4.0665,0.2992,-77.09,0.32,90,0,0.4315,1,-0.6557,"Arcadia - Arcadia Av",590,90099,34.2,-116.436,7,15,34.127,-118.059,0.028606,0.051934,"S400",330.5,0.32,34.127,-118.059,955.821164544059,3787.28062300844,4,4.03812191440553,1105.23669257943,3803.86990309112
48,4,835,125,1,0,7,7.28,0,0,135.22,135.22,-131.96,26.67,71.8,367.53,0.0223,-3.1477,0.1953,-4.1352,0.2992,-77.39,0.32,90,0,0.3988,1,0.3512,"Arcadia - Campus Dr",585,90093,34.2,-116.436,7,15,34.13,-118.036,0.049089,0.092419,"S227",367.53,0.32,34.13,-118.036,957.928718896948,3787.71697978137,4,2.48413362174935,1105.23669257943,3803.86990309112
48,6,837,125,1,0,7,7.28,0,0,131.92,131.92,-129.85,21.16,71.8,544.68,0.0232,-3.1217,-0.2359,-4.3452,0.2992,-79.85,0.38,90,0,0.1968,1,-0.4241,"Baldwin Park - N Holly",563,90069,34.2,-116.436,7,15,34.1,-117.974,0.027942,0.043212,"S229",544.68,0.38,34.1,-117.974,963.81795723836,3784.6665483875,4,4.59659025913156,1105.23669257943,3803.86990309112
48,8,839,125,1,0,7,7.28,0,0,154.26,154.26,-152.52,14.48,71.8,267.13,0.0178,-3.1485,0.016,-3.751,0.2992,-81.39,0.78,90,0,0.4718,1,0.0289,"Bell Gardens - Jaboneria",586,90094,34.2,-116.436,7,15,33.965,-118.158,0.037595,0.081137,"S230",267.13,0.78,33.965,-118.158,947.532999583355,3768.85525906458,1,6.21679985688093,1105.23669257943,3803.86990309112
48,9,840,125,1,0,7,7.28,0,0,144.13,144.13,-133.61,49.86,71.8,550.11,0.02,-4.5563,-0.0104,-4.7152,0.2992,-67.98,0.04,90,0,0.191,1,-0.0187,"Big Tujunga, Angeles Nat F",556,90061,34.2,-116.436,7,15,34.286,-118.225,0.03011,0.071413,"S233",550.11,0.04,34.286,-118.225,939.664761319895,3804.2026146319,9,11.0623224723706,1105.23669257943,3803.86990309112
48,11,842,125,1,0,7,7.28,0,0,137.44,137.44,-136.55,-0.99,71.8,322.75,0.0217,-2.9211,-0.0051,-3.93,0.2992,-96.52,0.52,90,0,0.4375,1,-0.0092,"Brea - S Flower Av",580,90087,34.2,-116.436,7,15,33.916,-117.896,0.041334,0.081256,"S234",322.75,0.52,33.916,-117.896,972.043875215493,3764.59252178888,1,1.02351914686886,1105.23669257943,3803.86990309112
48,12,843,125,1,0,7,7.28,0,0,150.09,150.09,-148.42,-3.19,71.8,270.96,0.0187,-3.098,0.1066,-3.7464,0.2992,-98.55,0.76,90,0,0.4699,1,0.1917,"Buena Park - La Palma",579,90086,34.2,-116.436,7,15,33.847,-118.018,0.042976,0.094735,"S325",270.96,0.76,33.847,-118.018,961.122107328497,3756.37495438366,1,11.1239684314248,1105.23669257943,3803.86990309112
48,13,844,125,1,0,7,7.28,0,0,157.94,157.94,-149.61,41.92,71.8,320.57,0.0171,-3.3669,0.5709,-4.1659,0.2992,-71.31,0.32,90,0,0.4391,1,1.0267,"Burbank - N Buena Vista",521,90012,34.2,-116.436,7,15,34.168,-118.331,0.058425,0.10448,"S237",320.57,0.32,34.168,-118.331,930.498437212805,3790.6479342434,3,1.47918327767423,1105.23669257943,3803.86990309112
48,15,846,125,1,0,7,7.28,0,0,172.45,172.45,-152.2,70.15,71.8,409.4,0.0145,-3.4912,0.1715,-4.4263,0.2992,-61.95,0.32,90,0,0.3548,1,0.3085,"Chatsworth - Devonshire",513,90004,34.2,-116.436,7,15,34.358,-118.571,0.030013,0.047698,"S404",409.4,0.32,34.358,-118.571,907.433056573939,3810.74927906156,9,10.0669199901199,1105.23669257943,3803.86990309112
48,16,847,125,1,0,7,7.28,0,0,161.23,161.23,-160,9.23,71.8,266.9,0.0165,-2.9333,0.6322,-3.7688,0.2992,-82.91,0.84,90,0,0.4719,1,1.137,"Compton - Castlegate St",571,90078,34.2,-116.436,7,15,33.899,-118.196,0.064557,0.12234,"S244",266.9,0.84,33.899,-118.196,944.361411685043,3761.36191987755,1,13.5039957703841,1105.23669257943,3803.86990309112
48,18,849,125,1,0,7,7.28,0,0,128.06,128.06,-126.71,17.5,71.8,324.79,0.0243,-3.2768,0.0836,-3.9927,0.2992,-81.66,0.32,90,0,0.4359,1,0.1503,"Covina - W Badillo",564,90070,34.2,-116.436,7,15,34.087,-117.915,0.050363,0.11817,"S246",324.79,0.32,34.087,-117.915,969.340006351637,3783.49330191198,4,3.22440894948384,1105.23669257943,3803.86990309112
48,19,850,125,1,0,7,7.28,0,0,21.78,21.78,-8.47,-52.15,71.8,359,0.1633,-3.0363,-0.5259,-2.7349,0.2992,-157.1,0.34,90,0,0.4069,1,-0.9458,"Desert Hot Springs",267,12149,34.2,-116.436,7,15,33.962,-116.509,0.15433,0.46634,"S192",359,0.34,33.962,-116.509,1100.18159323679,3776.98371512629,7,1.41227143299073,1105.23669257943,3803.86990309112
48,20,851,125,1,0,7,7.28,0,0,157.46,157.46,-156.15,10.64,71.8,271.9,0.0172,-2.9441,0.2659,-3.7502,0.2992,-82.62,0.88,90,0,0.4694,1,0.4782,"Downey - Co Maint Bldg",288,14368,34.2,-116.436,7,15,33.924,-118.167,0.046025,0.084982,"S248",271.9,0.88,33.924,-118.167,946.915331129906,3764.26380822066,1,10.603517941671,1105.23669257943,3803.86990309112
48,21,852,125,1,0,7,7.28,0,0,126.33,126.33,-123.76,24.98,71.8,459.14,0.0248,-4.2007,-0.5733,-4.2162,0.2992,-78.44,0.32,90,0,0.2965,1,-1.031,"Duarte - Mel Canyon Rd.",561,90067,34.2,-116.436,7,15,34.15,-117.939,0.023001,0.046725,"S406",459.14,0.32,34.15,-117.939,966.775160683524,3790.37859504504,9,0.707383035115431,1105.23669257943,3803.86990309112
48,22,853,125,1,0,7,7.28,0,0,135.88,135.88,-133.49,22.19,71.8,290.63,0.0221,-2.8132,-0.0476,-3.9164,0.2992,-79.23,0.38,90,0,0.4592,1,-0.0856,"El Monte - Fairview Av",560,90066,34.2,-116.436,7,15,34.093,-118.019,0.04208,0.061657,"S249",290.63,0.38,34.093,-118.019,959.699243525594,3783.68526173323,4,6.43382152094224,1105.23669257943,3803.86990309112
48,23,854,125,1,0,7,7.28,0,0,121.8,121.8,-119.75,-13.45,71.8,367.54,0.0263,-4.1425,0.0961,-3.9923,0.2992,-100.5,-999,90,0,0.3988,1,0.1728,"Featherly Park - Maint",274,13122,34.2,-116.436,7,15,33.869,-117.709,0.051402,0.10516,"S250",367.54,-999,33.869,-117.709,989.626455739907,3760.25164904744,9,7.35951926249234,1105.23669257943,3803.86990309112
48,25,856,125,1,0,7,7.28,0,0,146.89,146.89,-142.12,-19.57,71.8,270.54,0.0194,-2.7497,0.5039,-3.8236,0.2992,-104.64,0.54,90,0,0.4701,1,0.9061,"Fountain Valley - Euclid",511,90002,34.2,-116.436,7,15,33.719,-117.937,0.066232,0.13592,"S251",270.54,0.54,33.719,-117.937,969.326876583661,3742.5291499938,1,10.0014617726958,1105.23669257943,3803.86990309112
48,27,858,125,1,0,7,7.28,0,0,122.61,122.61,-120.83,21.45,71.8,362.31,0.026,-3.4596,0.1038,-4.0408,0.2992,-80.21,0.32,90,0,0.4038,1,0.1867,"Glendora - N Oakbank",559,90065,34.2,-116.436,7,15,34.137,-117.883,0.052215,0.11282,"S254",362.31,0.32,34.137,-117.883,972.017661334788,3789.19346787798,4,0.41156968037782,1105.23669257943,3803.86990309112
48,28,859,125,1,0,7,7.28,0,0,136.29,136.29,-135.75,8.55,71.8,337,0.022,-3.4191,0.1784,-4.0759,0.2992,-84.89,0.32,90,0,0.4262,1,0.3208,"Hacienda Heights - Colima",567,90073,34.2,-116.436,7,15,33.99,-117.943,0.049429,0.11268,"S255",337,0.32,33.99,-117.943,967.286653303196,3772.59367570811,9,4.49961962027247,1105.23669257943,3803.86990309112
48,29,860,125,1,0,7,7.28,0,0,68.66,68.66,-53.63,-58.09,71.8,328.09,0.056,-4.4645,-0.2063,-3.4254,0.2992,-128.64,-999,90,0,0.4334,1,-0.3711,"Hemet Fire Station",272,12331,34.2,-116.436,7,15,33.729,-116.979,0.082307,0.18082,"S9",328.0927272425,-999,33.729,-116.979,1058.18187091981,3748.43001980908,9,38.0538905410939,1105.23669257943,3803.86990309112
